cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,221,221,261,down,1,0.616036000006716,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,222,222,318,up,0,0.579132799997751,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,223,223,320,left,1,0.516564600002312,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,224,224,191,down,1,0.556084999996529,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,225,225,231,down,0,0.432186699996237,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,226,226,10,up,1,0.330807300000743,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,227,227,156,up,1,0.358507700002519,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,228,228,222,up,0,0.520830400004343,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,229,229,55,up,0,0.603347000003851,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,230,230,385,right,0,0.408729800001311,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,231,231,283,left,0,0.494095699999889,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,232,232,111,left,1,0.882031399996777,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,233,233,78,left,1,0.411431900000025,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,234,234,16,right,1,0.408924800001842,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,235,235,224,left,1,0.838077100001101,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,236,236,75,left,1,0.650435399998969,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,237,237,392,left,0,0.322823199996492,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,-0.25,none,left,0,238,238,390,left,1,0.295561500002805,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,239,239,83,left,1,0.379777800000738,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,-0.25,none,down,0,240,240,3,left,0,0.697080199999618,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,241,241,333,down,1,0.352554500001133,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,242,242,311,down,0,0.666744000001927,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,243,243,275,left,0,0.350961500000267,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,244,244,86,left,1,0.324381500002346,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,245,245,159,up,1,0.337718900002073,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,246,246,226,right,1,0.423124599998118,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,247,247,234,right,1,0.400606299997889,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,248,248,223,down,0,0.754527199998847,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,249,249,330,right,1,0.30143649999809,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,250,250,201,down,1,0.325559199998679,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,251,251,44,right,1,0.318860300001688,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,252,252,253,down,1,0.587769099998695,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,-0.25,none,left,0,253,253,374,down,0,0.831327799998689,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,254,254,263,down,0,0.472723800005042,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,255,255,65,left,1,0.464884499997424,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,256,256,128,up,1,0.347410299997136,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,257,257,200,down,1,0.383896499995899,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,258,258,187,down,1,0.293344500001695,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,259,259,340,up,0,0.569247199993697,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,260,260,277,down,1,0.428001500004029,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,261,261,129,up,1,0.378187300004356,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,262,262,375,up,1,0.339933000002929,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,263,263,20,right,1,0.373755199994775,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,264,264,256,left,1,0.553338199999416,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,265,265,307,left,0,0.597676199999114,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,266,266,94,left,1,0.409011999996437,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,267,267,52,left,0,0.423900499998126,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,268,268,71,left,1,0.71480810000503,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,269,269,230,up,0,0.668413699997473,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,270,270,259,left,0,0.583319499994104,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,271,271,352,left,1,0.5416397999943,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,-0.25,none,left,0,272,272,386,down,0,0.4287153999976,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,273,273,79,left,1,0.284375300005195,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,274,274,87,left,1,0.281328500001109,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,275,275,149,up,1,0.451686400003382,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,276,276,60,up,0,1.78008209999825,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,277,277,100,left,1,0.404478600001312,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,278,278,53,right,1,0.546909400000004,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,279,279,186,down,1,0.407317199998943,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,280,280,89,left,1,0.323303400000441,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,281,281,164,down,1,0.48890720000054,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,282,282,39,right,1,0.405806599999778,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,283,283,76,left,1,0.412224400002742,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,284,284,339,left,0,0.674414100001741,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,285,285,369,right,0,0.750953100003244,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,286,286,373,right,0,0.778821500003687,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,287,287,189,down,1,0.609533700000611,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,288,288,325,down,1,0.545685299999605,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,289,289,304,left,1,0.279711300005147,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,290,290,205,down,1,0.47928949999914,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,291,291,343,down,0,0.800917699998536,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,292,292,285,down,1,0.352628300002834,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,293,293,202,down,1,0.853331499994965,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,294,294,33,right,1,0.426637600001413,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,295,295,143,up,1,0.686153899994679,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,296,296,132,up,1,0.324286899995059,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,297,297,32,right,1,0.339860200001567,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,298,298,104,left,1,0.772759199993743,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,299,299,250,right,1,1.11639690000447,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,300,300,371,up,1,0.402013200000511,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,301,301,72,left,1,0.414081200004148,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,302,302,265,right,0,0.531076299994311,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,303,303,251,left,0,0.374695300000894,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,304,304,236,up,0,0.380438300002425,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,305,305,308,up,0,0.252996800001711,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,306,306,34,right,1,0.464402199999313,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,307,307,213,down,1,0.341867899995123,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,308,308,184,down,1,0.354750799997419,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,309,309,36,right,1,0.443425199999183,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,310,310,266,right,1,0.633941400003096,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,311,311,254,up,0,0.634217899998475,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,312,312,317,down,1,0.433256699994672,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,313,313,298,right,1,0.621326399996178,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,314,314,315,left,0,0.96862990000227,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,315,315,172,down,1,0.38782579999679,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,316,316,319,down,0,0.62853560000076,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,317,317,163,down,1,0.672157300003164,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,318,318,360,left,1,0.319826400002057,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,319,319,161,down,1,0.400784299999941,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,320,320,131,up,1,0.434120099998836,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,321,321,309,down,1,0.306757499995001,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,322,322,367,down,0,0.458730900005321,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,323,323,82,left,1,0.36217089999991,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,324,324,115,up,1,0.378508400004648,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,325,325,118,up,1,0.352115199995751,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,326,326,355,left,0,0.700660399998014,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,327,327,141,up,1,0.473891699999513,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,328,328,58,right,1,0.32635830000072,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,329,329,356,up,0,0.283174500000314,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,330,330,162,down,1,0.523709399996733,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,331,331,22,right,1,0.333366899998509,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,332,332,109,left,1,0.292732200003229,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,333,333,173,left,0,0.548724799999036,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,334,334,264,left,1,0.552714299999934,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,335,335,139,up,1,0.415110699999786,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,336,336,260,up,0,0.534160399998655,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,337,337,47,right,1,0.47428210000362,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,338,338,316,up,0,0.351357700004883,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,339,339,240,left,1,0.239596600004006,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,340,340,7,left,0,0.323625500001071,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,341,341,227,left,0,0.360705999999482,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,342,342,174,down,1,0.926654700000654,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,343,343,211,left,0,0.353766300002462,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,344,344,90,left,1,0.286517200001981,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,345,345,138,up,1,0.468569000004209,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,346,346,196,down,1,0.414099099994928,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,347,347,63,right,1,0.384351799999422,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,348,348,116,up,1,0.354289399998379,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,349,349,46,right,1,0.350479300002917,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,350,350,219,left,0,0.952514099997643,1,2,f,20,r,h,2021_Apr_18_1234,bd-ai,2021.1.4,59.9826050447582
